id,项目名称,网址,项目类型,项目所在地,招标方式,zbkzj,下浮率,kbjj,投标单位数量,开标时间
A3311011160013244,景宁县全域旅游基础配套工程（畲乡天径建设）EPC总承包,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229662190_220863.html,市政基础设施工程,景宁,公开招标,0.0,0.0,0.0,12,2023/7/25
A3311011160013151,遂昌县颐养中心二期项目-电梯设备采购与安装,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229662124_220892.html,房屋建筑工程,遂昌,公开招标,0.0,0.0,0.0,5,2023/7/25
A3311011160013318,莲都区茶产业创新服务中心项目,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229661852_220929.html,房屋建筑,莲都,公开招标,12657178.00209205,4.4,12100262.17,104,2023/7/25
A3311011160013267,青田中学补短创现工程,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229661956_220990.html,房屋建筑工程,青田,公开招标,6329587.3987206835,6.2,5937152.98,48,2023/7/25
A3311011160013295,长江经济带丽水市龙石溪流域生态修复工程-排水管网改造（吴垵片区、厂改房、厂改商）,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229661812_220898.html,1基础设施,丽水,公开招标,7462982.0,13.0,6492794.34,166,2023/7/25
A3311011160013300,中国联通丽水综合通信楼副楼工程,http://lssggzy.lishui.gov.cn/art/2023/7/25/art_1229661812_220999.html,房屋建筑,丽水,公开招标,12217869.16046759,5.9,11497014.88,108,2023/7/25
A3311011160013284,缙云经济开发区东拓区块二期（红狮区块）综合开发设计采购施工（EPC）总承包项目小微园电梯采购,http://lssggzy.lishui.gov.cn/art/2023/7/24/art_1229662089_220879.html,房屋建筑工程,缙云,公开招标,0.0,0.0,0.0,17,2023/7/24
A3311011160013263,青田县气象观测场迁建工程,http://lssggzy.lishui.gov.cn/art/2023/7/24/art_1229661956_220705.html,市政基础设施工程,青田,公开招标,0.0,0.0,0.0,44,2023/7/24
A3311011160013305,澄照乡金坵村共富畲乡示范村建设项目（一期）,http://lssggzy.lishui.gov.cn/art/2023/7/24/art_1229662190_220756.html,市政基础设施工程,景宁,公开招标,7719734.885993485,7.9,7109875.83,122,2023/7/24
A3311011160013297,缙云县中医医院迁建工程项目与缙云县中医医院感染楼及门诊楼建设工程(污水处理工程)-土建部分,http://lssggzy.lishui.gov.cn/art/2023/7/23/art_1229662089_220474.html,房屋建筑工程,缙云,公开招标,2624793.7777777775,10.0,2362314.4,30,2023/7/23
A3311011160012942,缙云县乡镇街道生态公墓建设工程-胡源胡村生态公墓建设工程,http://lssggzy.lishui.gov.cn/art/2023/7/23/art_1229662089_211708.html,房屋建筑工程,缙云,公开招标,8690066.836283185,9.6,7855820.42,108,2023/7/23
A3311011160013286,庆元县2023年普通省道路基路面养护工程,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229662056_220657.html,交通工程,庆元,公开招标,13202919.12,0.0,13202919.12,5,2023/7/21
A3311011160013282,云和县中医医院迁建工程--手术室装修工程、放射防护工程、医用气体系统专业工程采购项目,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229661989_220688.html,房屋建筑工程,云和,公开招标,0.0,0.0,0.0,10,2023/7/21
A3311011160013291,长江经济带丽水市龙石溪流域生态修复工程—排水管网改造（杨梅山片区）,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229661812_220421.html,1基础设施,丽水,公开招标,30034412.004479285,10.7,26820729.92,212,2023/7/21
A3311011160013273,遂昌县高坪水厂及管网延伸工程--加压泵站及水厂自控、化验设备采购及安装,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229662124_220655.html,水利工程,遂昌,公开招标,0.0,0.0,0.0,4,2023/7/21
A3311011160013294,长江经济带丽水市龙石溪流域生态修复工程-排水管网改造（沙溪亭片区）,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229661812_223947.html,1基础设施,丽水,公开招标,29532515.0,15.2,25043572.72,208,2023/7/21
A3311011160013270,S218安吉至龙港公路缙云方溪至青田季宅段公路工程（缙云段）、S321椒江至武义公路缙云三溪至壶镇段改建工程招标代理和造价咨询机构选择,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229662089_220433.html,交通工程,缙云,公开招标,0.0,0.0,0.0,0,2023/7/21
A3311011160013232,景宁畲族自治县托育养老一体化项目EPC总承包,http://lssggzy.lishui.gov.cn/art/2023/7/21/art_1229662190_220706.html,房屋建筑工程,景宁,公开招标,0.0,0.0,0.0,8,2023/7/21
A3311011160013274,2023年缙云县新建镇高标准农田改造提升（绿色农田）建设项目,http://lssggzy.lishui.gov.cn/art/2023/7/20/art_1229662089_220304.html,水利工程,缙云,公开招标,11579280.62,0.0,11579280.62,127,2023/7/20
A3311011160013281,2023年遂昌县S227遂龙线边坡治理工程,http://lssggzy.lishui.gov.cn/art/2023/7/20/art_1229662124_220384.html,交通工程,遂昌,公开招标,3735968.05,0.0,3735968.05,14,2023/7/20
A3311011160013091,青田县海口镇泗洲埠村道路新建工程,http://lssggzy.lishui.gov.cn/art/2023/7/20/art_1229661956_220354.html,市政基础设施工程,青田,公开招标,4272431.935483871,7.0,3973361.7,71,2023/7/20
A3311011160013255,青田县船寮镇农贸市场周边道路工程,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229661956_220245.html,市政基础设施工程,青田,公开招标,8773109.00558659,10.5,7851932.56,10,2023/7/19
A3311011160013257,丽水市莲都区粮管所宿舍及周边老旧小区改造工程,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229661852_220254.html,1基础设施,莲都,公开招标,0.0,0.0,0.0,18,2023/7/19
A3311011160013259,碧湖新城主要道路提升工程监理,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229661852_220248.html,1基础设施,莲都,公开招标,1036100.0,0.0,1036100.0,5,2023/7/19
A3311011160013033,丽水市城东区块规划支一路道路工程,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229661812_220297.html,1基础设施,丽水,公开招标,22445332.07750269,7.1,20851713.5,311,2023/7/19
A3311011160013214,国网浙江丽水供电公司变电运检用房工程,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229661812_220182.html,房屋建筑,丽水,公开招标,35365617.333333336,4.0,33950992.64,210,2023/7/19
A3311011160013249,旭山路至330国道西线道路工程二期涉铁段设计,http://lssggzy.lishui.gov.cn/art/2023/7/19/art_1229662089_220214.html,市政基础设施工程,缙云,公开招标,0.0,0.0,0.0,9,2023/7/19
A3311011160013022,322国道龙泉安仁段改建工程环境监理、监测与环保竣工专项验收技术服务,http://lssggzy.lishui.gov.cn/art/2023/7/18/art_1229661923_220156.html,交通工程,龙泉,公开招标,1275333.33,0.0,1275333.33,6,2023/7/18
A3311011160012775,暖通设备采购与安装,http://lssggzy.lishui.gov.cn/art/2023/7/18/art_1229662157_219942.html,房屋建筑工程,松阳,公开招标,0.0,0.0,0.0,4,2023/7/18
A3311011160013225,侨乡青田海溪粉干乡愁产业园二号厂房新建项目,http://lssggzy.lishui.gov.cn/art/2023/7/18/art_1229661956_220166.html,房屋建筑工程,青田,公开招标,0.0,0.0,0.0,44,2023/7/18
A3311011160013264,莲都区白桥邻里中心工程、莲都区白口幼儿园新建工程设计,http://lssggzy.lishui.gov.cn/art/2023/7/18/art_1229661852_219941.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,4,2023/7/18
A3311011160013256,丽水市莲都区银监局宿舍、建行宿舍周边老旧小区改造工程,http://lssggzy.lishui.gov.cn/art/2023/7/18/art_1229661852_220126.html,1基础设施,莲都,公开招标,0.0,0.0,0.0,10,2023/7/18
A3311011160013204,缙云县轩辕学校项目设计,http://lssggzy.lishui.gov.cn/art/2023/7/17/art_1229662089_219858.html,房屋建筑工程,缙云,公开招标,0.0,0.0,0.0,3,2023/7/17
A3311011160013269,江滨路道路工程（环西路-望江路）监理（第二次）,http://lssggzy.lishui.gov.cn/art/2023/7/17/art_1229661852_219922.html,1基础设施,莲都,公开招标,837100.0,0.0,837100.0,6,2023/7/17
A3311011160013015,莲都区红绿融合教学基地项目总承包(EPC),http://lssggzy.lishui.gov.cn/art/2023/7/17/art_1229661852_219928.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,4,2023/7/17
A3311011160013216,2023年G235新海线丽水市松阳县寨头岭隧道维修加固工程,http://lssggzy.lishui.gov.cn/art/2023/7/14/art_1229662157_218645.html,交通工程,松阳,公开招标,7305926.316326531,2.0,7159807.79,5,2023/7/14
A3311011160013235,松阳县江滨西路及辅道工程设计,http://lssggzy.lishui.gov.cn/art/2023/7/14/art_1229662157_219634.html,市政基础设施工程,松阳,公开招标,0.0,0.0,0.0,5,2023/7/14
A3311011160013188,龙泉市浙农现代化农事服务中心,http://lssggzy.lishui.gov.cn/art/2023/7/14/art_1229661923_216936.html,房屋建筑工程,龙泉,公开招标,0.0,0.0,0.0,18,2023/7/14
A3311011160013197,松阳县中医医院迁建工程-室外附属工程,http://lssggzy.lishui.gov.cn/art/2023/7/13/art_1229662157_219498.html,房屋建筑工程,松阳,公开招标,24570373.432671078,9.4,22260758.33,294,2023/7/13
A3311011160013215,莲都区港口砂石料基地项目-电气智能化设备采购,http://lssggzy.lishui.gov.cn/art/2023/7/13/art_1229661852_219497.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,7,2023/7/13
A3311011160013145,丽阳街与寿尔福路交叉口西南侧地块商品住宅（设配套公建）项目监理,http://lssggzy.lishui.gov.cn/art/2023/7/12/art_1229661812_219350.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,5,2023/7/12
A3311011160013238,浙江省庆元抽水蓄能电站爆破安全监理服务,http://lssggzy.lishui.gov.cn/art/2023/7/12/art_1229662056_219345.html,水利工程,庆元,公开招标,0.0,0.0,0.0,5,2023/7/12
A3311011160013220,青田县“十四五”农村饮用水提升工程－青田县2022年度莲树坑等49个村农村供水保障工程（季宅乡季宅村）,http://lssggzy.lishui.gov.cn/art/2023/7/12/art_1229661956_219448.html,水利工程,青田,公开招标,20191899.29,0.0,20191899.29,136,2023/7/12
A3311011160013200,庆元县濛洲街道同源村三产融合产业园（农居点和村综合楼）项目,http://lssggzy.lishui.gov.cn/art/2023/7/11/art_1229662056_217087.html,房屋建筑工程,庆元,公开招标,5329089.003147954,4.7,5078621.82,31,2023/7/11
A3311011160013069,碧湖（高溪）市民中心-公共服务中心项目工程总承包（EPC）,http://lssggzy.lishui.gov.cn/art/2023/7/11/art_1229661852_219336.html,房屋建筑,莲都,公开招标,0.0,0.0,0.0,11,2023/7/11
A3311011160013228,丽水市市区屋顶（第二批次）光伏项目,http://lssggzy.lishui.gov.cn/art/2023/7/11/art_1229661852_219307.html,房屋建筑,莲都,公开招标,16505971.993355483,9.7,14904892.71,6,2023/7/11
A3311011160013240,丽水市莲都区油泵厂宿舍及周边老旧小区改造工程,http://lssggzy.lishui.gov.cn/art/2023/7/11/art_1229661852_219297.html,1基础设施,莲都,公开招标,0.0,0.0,0.0,13,2023/7/11
A3311011160013195,浙江九龙山国家级自然保护区管护巡护及生态网络感知系统监测体系建设项目——巡护路网、林火防控（消防水池）、挡墙护坡防洪堤建设,http://lssggzy.lishui.gov.cn/art/2023/7/11/art_1229662124_219213.html,市政基础设施工程,遂昌,公开招标,5516130.598669623,9.8,4975549.8,87,2023/7/11
A3311011160013201,S218安吉至龙港公路缙云方溪至青田季宅段公路工程（缙云段）勘察设计,http://lssggzy.lishui.gov.cn/art/2023/7/10/art_1229661812_218575.html,交通,丽水,公开招标,12521629.67,0.0,12521629.67,4,2023/7/10
A3311011160013178,云和县普光未来社区创建项目,http://lssggzy.lishui.gov.cn/art/2023/7/9/art_1229661989_216143.html,市政基础设施工程,云和,公开招标,0.0,0.0,0.0,0,2023/7/9
A3311011160013191,丽水市区部分主次干道沥青路面和人行道修复工程（一期）项目,http://lssggzy.lishui.gov.cn/art/2023/7/7/art_1229661812_217058.html,1基础设施,丽水,公开招标,18277136.996805113,6.1,17162231.64,147,2023/7/7
A3311011160013190,遂昌县 2023 年老旧小区改造项目——官碧路沿线区块,http://lssggzy.lishui.gov.cn/art/2023/7/7/art_1229662124_217202.html,市政基础设施工程,遂昌,公开招标,9193181.043478262,8.0,8457726.56,300,2023/7/7
A3311011160013208,温泉谷D-18地块项目初步设计,http://lssggzy.lishui.gov.cn/art/2023/7/7/art_1229662089_217057.html,房屋建筑工程,缙云,公开招标,0.0,0.0,0.0,3,2023/7/7
A3311011160013185,龙泉市棋盘山区块基础设施综合提升项目-景观提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/7/7/art_1229661923_216669.html,市政基础设施工程,龙泉,公开招标,0.0,0.0,0.0,51,2023/7/7
A3311011160013223,松阳县农产品冷链物流中心项目（一期）,http://lssggzy.lishui.gov.cn/art/2023/7/7/art_1229662157_217183.html,房屋建筑工程,松阳,公开招标,33697675.64927858,9.9,30361605.76,226,2023/7/7
A3311011160013174,遂昌县公安局湖山警务中心项目,http://lssggzy.lishui.gov.cn/art/2023/7/6/art_1229662124_216681.html,房屋建筑工程,遂昌,公开招标,12522875.696202533,5.2,11871686.16,131,2023/7/6
A3311011160013193,紧水滩水冷式绿色数据中心项目主体工程监理,http://lssggzy.lishui.gov.cn/art/2023/7/6/art_1229661989_217028.html,房屋建筑工程,云和,公开招标,0.0,0.0,0.0,9,2023/7/6
A3311011160013199,青田县彭口-莲头农村公路提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/7/6/art_1229661956_217047.html,交通工程,青田,公开招标,4330312.857142857,2.0,4243706.6,31,2023/7/6
A3311011160013181,丽水空港园区基础设施及配套项目南明路（南九路-规划二路）工程,http://lssggzy.lishui.gov.cn/art/2023/7/6/art_1229661812_216988.html,1基础设施,丽水,公开招标,26102244.004449386,10.1,23465917.36,172,2023/7/6
A3311011160012991,白岩创智谷基础设施项目路网工程设计,http://lssggzy.lishui.gov.cn/art/2023/7/5/art_1229661812_215013.html,1基础设施,丽水,公开招标,0.0,0.0,0.0,3,2023/7/5
A3311011160013173,国网浙江丽水庆元县供电公司百山供电所建设项目,http://lssggzy.lishui.gov.cn/art/2023/7/5/art_1229662056_216948.html,房屋建筑工程,庆元,公开招标,6412018.549946293,6.9,5969589.27,42,2023/7/5
A3311011160013171,遂昌县杂交水稻制种全链条服务项目(三仁),http://lssggzy.lishui.gov.cn/art/2023/7/5/art_1229662124_216881.html,房屋建筑工程,遂昌,公开招标,0.0,0.0,0.0,158,2023/7/5
A3311011160013209,五云街道2022-7号地块-仙都中学北侧工程全过程监理,http://lssggzy.lishui.gov.cn/art/2023/7/5/art_1229662089_216849.html,房屋建筑工程,缙云,公开招标,4740000.0,0.0,4740000.0,5,2023/7/5
A3311011160013050,国网浙江紧水滩电厂运维检修综合用房建设项目监理,http://lssggzy.lishui.gov.cn/art/2023/7/4/art_1229661989_216772.html,房屋建筑工程,云和,公开招标,0.0,0.0,0.0,7,2023/7/4
A3311011160013026,遂昌县低丘缓坡开发东城龙板山区块一期工程临溪路（环二路-经二路）,http://lssggzy.lishui.gov.cn/art/2023/7/4/art_1229662124_216810.html,市政基础设施工程,遂昌,公开招标,5889605.0053705685,6.9,5483222.26,140,2023/7/4
A3311011160013120,国网浙江丽水遂昌县供电公司营销服务用房项目-电梯设备采购与安装,http://lssggzy.lishui.gov.cn/art/2023/7/4/art_1229662124_216829.html,房屋建筑工程,遂昌,公开招标,0.0,0.0,0.0,7,2023/7/4
A3311011160013212,景宁县那云·天空之城周边基础设施项目——燃气管道,http://lssggzy.lishui.gov.cn/art/2023/7/4/art_1229662190_216838.html,市政基础设施工程,景宁,公开招标,0.0,0.0,0.0,13,2023/7/4
A3311011160013187,遂昌县省级林业保障性苗圃建设项目,http://lssggzy.lishui.gov.cn/art/2023/7/3/art_1229662124_216683.html,市政基础设施工程,遂昌,公开招标,17139989.281886388,6.7,15991610.0,63,2023/7/3
A3311011160013207,丽水市公安局执法办案管理中心等综合项目电梯设备采购及安装项目,http://lssggzy.lishui.gov.cn/art/2023/7/3/art_1229661812_216674.html,房屋建筑,丽水,公开招标,0.0,0.0,0.0,7,2023/7/3
A3311011160013176,缙云县2023年普通省道路基路面养护工程,http://lssggzy.lishui.gov.cn/art/2023/7/3/art_1229662089_216641.html,交通工程,缙云,公开招标,13512849.42857143,2.0,13242592.44,3,2023/7/3
A3311011160013198,云和县第二污水处理厂工程设计采购施工（EPC）总承包监理,http://lssggzy.lishui.gov.cn/art/2023/7/3/art_1229661989_216594.html,市政基础设施工程,云和,公开招标,0.0,0.0,0.0,0,2023/7/3
A3311011160013071,青田县新八源水库工程全过程工程咨询服务,http://lssggzy.lishui.gov.cn/art/2023/7/3/art_1229661956_215026.html,水利工程,青田,公开招标,0.0,0.0,0.0,9,2023/7/3
A3311011160013051,丽水东西岩客运综合交通枢纽连接线工程勘察设计,http://lssggzy.lishui.gov.cn/art/2023/6/30/art_1229661852_216499.html,交通,莲都,公开招标,0.0,0.0,0.0,4,2023/6/30
A3311011160011337,国网浙江丽水龙泉市供电公司营销服务用房工程,http://lssggzy.lishui.gov.cn/art/2023/6/30/art_1229661923_226090.html,房屋建筑工程,龙泉,公开招标,0.0,0.0,0.0,0,2023/6/30
A3311011160013133,S209奉化至庆元公路缙云早宅至洋山段改建工程设计施工总承包,http://lssggzy.lishui.gov.cn/art/2023/6/30/art_1229661812_216411.html,交通,丽水,公开招标,301283136.14,0.0,301283136.14,9,2023/6/30
