id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量
5A6EFC4D-2BA4-4A6A-B6E4-2CADAE2BED5F,A17F27A2-8710-43FF-887F-3A9EBD6B3CC0,A3301090130507725001211,膜材料小镇新增开发一期项目方案设计、初步设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5A6EFC4D-2BA4-4A6A-B6E4-2CADAE2BED5F&tenderID=A17F27A2-8710-43FF-887F-3A9EBD6B3CC0&ModuleID=486,,0,勘察设计,6
349FB8C8-7AB2-4110-A008-75B50646ADB6,CF711231-6245-4454-BEA1-083B68525750,A3301100140507764001291,瓶窑镇长命村未来乡村示范村建设项目一期全过程工程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=349FB8C8-7AB2-4110-A008-75B50646ADB6&tenderID=CF711231-6245-4454-BEA1-083B68525750&ModuleID=486,,0,建设工程,5
E4641D82-0AF6-4A00-AA67-212140FC8228,2D6E17D5-22A3-46A5-AF27-950C17FB86B9,A3301010060507292001111,杭政储出[2019]65号地块国家（杭州）短视频基地施工总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E4641D82-0AF6-4A00-AA67-212140FC8228&tenderID=2D6E17D5-22A3-46A5-AF27-950C17FB86B9&ModuleID=486,,0,施工项目,15
F637A5D7-D14D-4969-8971-515FCF051B6F,70823A39-C093-44E1-A2CF-B1683CBDC697,A3301100140507852001221,栅庄桥区块环境提升整治项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F637A5D7-D14D-4969-8971-515FCF051B6F&tenderID=70823A39-C093-44E1-A2CF-B1683CBDC697&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=F637A5D7-D14D-4969-8971-515FCF051B6F,1,施工项目,839
092975B6-CF8A-4691-90A2-FB9DE36BECBB,A17F27A2-8710-43FF-887F-3A9EBD6B3CC0,A3301090130507725001211,膜材料小镇新增开发一期项目方案设计、初步设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=092975B6-CF8A-4691-90A2-FB9DE36BECBB&tenderID=A17F27A2-8710-43FF-887F-3A9EBD6B3CC0&ModuleID=486,,0,勘察设计,6
8205D54C-3267-4FDC-BE99-5E1A82526498,B8D4DDDF-91EA-4BA3-A23C-10F442F7DCB1,A3301010060400132001281,城东新城单元TC-R22-04地块居住区配套公共服务设施项目绿化施工,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8205D54C-3267-4FDC-BE99-5E1A82526498&tenderID=B8D4DDDF-91EA-4BA3-A23C-10F442F7DCB1&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8205D54C-3267-4FDC-BE99-5E1A82526498,1,园林绿化项目,186
C23F2F8E-ADA1-41B4-8960-C4BD6AE86148,BA953432-A4EA-45DF-B710-B3EBED345295,A3301060110507856001211,杭政工出【2023】10 号云中生物医药制造基地项目方案设计及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C23F2F8E-ADA1-41B4-8960-C4BD6AE86148&tenderID=BA953432-A4EA-45DF-B710-B3EBED345295&ModuleID=486,,0,勘察设计,4
DADD258D-CB35-41AD-A625-99B53C819849,BEEA73C6-18ED-49DB-A732-1BBC9F336CA0,A3301060110507858001211,杭政工出【2023】9 号联东云谷生物医药制造基地项目方案设计及初步设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DADD258D-CB35-41AD-A625-99B53C819849&tenderID=BEEA73C6-18ED-49DB-A732-1BBC9F336CA0&ModuleID=486,,0,勘察设计,4
C0185CD2-9D4F-4E63-B625-8F62542362BB,277C9A65-45C0-43BC-A7F0-9E41CCB3BB08,A3301010060507786001211,天城单元JG0903-68地块24班小学设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C0185CD2-9D4F-4E63-B625-8F62542362BB&tenderID=277C9A65-45C0-43BC-A7F0-9E41CCB3BB08&ModuleID=486,,0,勘察设计,11
81E8CE56-B92A-4711-A5A9-9DF7DF2E5515,56e54206-3513-4ecf-aa29-b8ad7f186eed,A3301850210980020001251,2023年农村饮用水达标提标项目-水泵采购（一标）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=81E8CE56-B92A-4711-A5A9-9DF7DF2E5515&tenderID=56e54206-3513-4ecf-aa29-b8ad7f186eed&ModuleID=486,,0,林水项目,24
0BA51186-1EE0-46AE-8ACB-ED562E24B036,2D6E17D5-22A3-46A5-AF27-950C17FB86B9,A3301010060507292001111,杭政储出[2019]65号地块国家（杭州）短视频基地施工总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0BA51186-1EE0-46AE-8ACB-ED562E24B036&tenderID=2D6E17D5-22A3-46A5-AF27-950C17FB86B9&ModuleID=486,,0,施工项目,15
AD92D251-4AD5-4BC3-ABF1-BD30DE606D3D,C967B71E-77F3-45BB-8B99-4724E05D1185,A3301010060507791001211,杭州市老年病医院高压氧舱及配套工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AD92D251-4AD5-4BC3-ABF1-BD30DE606D3D&tenderID=C967B71E-77F3-45BB-8B99-4724E05D1185&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AD92D251-4AD5-4BC3-ABF1-BD30DE606D3D,1,施工项目,144
A8325AAF-712D-48AC-9255-AF50E2D23BD7,D359403D-7CEB-48E5-A0C6-CF0F40A01F91,A3301850210507877001221,苕溪两岸城区段综合整治及配套设施提升工程-苕溪南街西延（锦天路-S205省道）综合改造工程及戚家桥区块配套道路工程总承包（EPC）项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A8325AAF-712D-48AC-9255-AF50E2D23BD7&tenderID=D359403D-7CEB-48E5-A0C6-CF0F40A01F91&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A8325AAF-712D-48AC-9255-AF50E2D23BD7,1,监理项目,59
82E687D7-C6D6-4239-8FF9-2D85F57113F0,3055F014-2F2C-42C0-93DE-BDCFE081BCBA,A3301820190507851001211,建德市梅城姜山村居家养老照料中心,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=82E687D7-C6D6-4239-8FF9-2D85F57113F0&tenderID=3055F014-2F2C-42C0-93DE-BDCFE081BCBA&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=82E687D7-C6D6-4239-8FF9-2D85F57113F0,1,施工项目,404
549C7BC8-9C76-4397-B7E2-B44B744046DB,df88a66d-8f5b-462b-8593-63f08dd7756c,A3301110200280023001231,富阳区2022年C420湘河至连山隐患治理工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=549C7BC8-9C76-4397-B7E2-B44B744046DB&tenderID=df88a66d-8f5b-462b-8593-63f08dd7756c&ModuleID=486,,2,交通项目,133
7D83E85C-C4FF-4517-AAB1-72D51CD989F1,5f360083-7ae6-4c29-9e59-69ced41f0765,A3301010060280123001231,S211钱塘段（江东大道至红十五线）公路工程竣（交）工质量评定检测,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7D83E85C-C4FF-4517-AAB1-72D51CD989F1&tenderID=5f360083-7ae6-4c29-9e59-69ced41f0765&ModuleID=486,,2,交通项目,12
532908DA-5429-4A92-A917-CBD387AA9AA0,0DFE7733-86F7-47A6-B1C5-B4C920ED93F2,A3301010060507804001211,四堡七堡单元JG1404-34、39地块54班九年一贯制学校项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=532908DA-5429-4A92-A917-CBD387AA9AA0&tenderID=0DFE7733-86F7-47A6-B1C5-B4C920ED93F2&ModuleID=486,,0,勘察设计,4
E6BBEACC-9858-41B4-ACFE-EDC32FE86AFD,B8ECAF1B-4284-49E2-9165-0A64D08B777E,A3301010060507634001221,杭州西站枢纽振华西路（良睦路-良祥路）道路工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E6BBEACC-9858-41B4-ACFE-EDC32FE86AFD&tenderID=B8ECAF1B-4284-49E2-9165-0A64D08B777E&ModuleID=486,,0,勘察设计,20
22F5885C-ACCB-4E48-9445-66477E70FEFA,0D7459B2-E0FB-455C-A546-9BA782EF632A,A3301110200507814001211,富政储出[2021]29号地块富春星球数字产业基地全过程工程咨询项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=22F5885C-ACCB-4E48-9445-66477E70FEFA&tenderID=0D7459B2-E0FB-455C-A546-9BA782EF632A&ModuleID=486,,0,建设工程,8
3FB8A5F7-14D7-4649-9455-F6C6861859B6,B14453E3-E302-45E3-9A20-F952AB80796C,A3301060110507451001111,北山街道金祝社区金祝新村、沿山河社区天目山路101、105号老旧小区提升改造项目（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3FB8A5F7-14D7-4649-9455-F6C6861859B6&tenderID=B14453E3-E302-45E3-9A20-F952AB80796C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3FB8A5F7-14D7-4649-9455-F6C6861859B6,1,建设工程,7
BF67C44C-6503-4837-9A2E-332D429458A7,5f360083-7ae6-4c29-9e59-69ced41f0765,A3301010060280123001231,S211钱塘段（江东大道至红十五线）公路工程竣（交）工质量评定检测,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=BF67C44C-6503-4837-9A2E-332D429458A7&tenderID=5f360083-7ae6-4c29-9e59-69ced41f0765&ModuleID=486,,2,交通项目,12
B1018559-350D-45A5-8E7F-34F6734EA09A,AE8CB7C4-9131-4C69-9ECA-619540C0E3DB,A3301020070507811001211,上城区清波街道清河坊、定安路、柳翠井巷社区老旧小区提升综合改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B1018559-350D-45A5-8E7F-34F6734EA09A&tenderID=AE8CB7C4-9131-4C69-9ECA-619540C0E3DB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=B1018559-350D-45A5-8E7F-34F6734EA09A,1,施工项目,61
ADD44104-E3C3-4F79-BB83-DB4B043E3A19,7799A0CE-A158-49B4-99F9-00E5E9DC045D,A3301020070507575001211,九堡社区民丰蓝领公寓项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ADD44104-E3C3-4F79-BB83-DB4B043E3A19&tenderID=7799A0CE-A158-49B4-99F9-00E5E9DC045D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=ADD44104-E3C3-4F79-BB83-DB4B043E3A19,1,监理项目,52
23F1D886-4864-4D0D-AF33-A2243FECEC68,B14453E3-E302-45E3-9A20-F952AB80796C,A3301060110507451001111,北山街道金祝社区金祝新村、沿山河社区天目山路101、105号老旧小区提升改造项目（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=23F1D886-4864-4D0D-AF33-A2243FECEC68&tenderID=B14453E3-E302-45E3-9A20-F952AB80796C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=23F1D886-4864-4D0D-AF33-A2243FECEC68,1,建设工程,7
A9060F49-5CA9-4D16-A049-5CF58FDCA976,0DFE7733-86F7-47A6-B1C5-B4C920ED93F2,A3301010060507804001211,四堡七堡单元JG1404-34、39地块54班九年一贯制学校项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A9060F49-5CA9-4D16-A049-5CF58FDCA976&tenderID=0DFE7733-86F7-47A6-B1C5-B4C920ED93F2&ModuleID=486,,0,勘察设计,4
DE23B478-595D-487C-8CD8-7F0B3047886F,B8ECAF1B-4284-49E2-9165-0A64D08B777E,A3301010060507634001221,杭州西站枢纽振华西路（良睦路-良祥路）道路工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DE23B478-595D-487C-8CD8-7F0B3047886F&tenderID=B8ECAF1B-4284-49E2-9165-0A64D08B777E&ModuleID=486,,0,勘察设计,20
38F3D348-B7CD-42D7-9633-A152649338A2,df88a66d-8f5b-462b-8593-63f08dd7756c,A3301110200280023001231,富阳区2022年C420湘河至连山隐患治理工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=38F3D348-B7CD-42D7-9633-A152649338A2&tenderID=df88a66d-8f5b-462b-8593-63f08dd7756c&ModuleID=486,,2,交通项目,133
44125298-B8C5-451D-ABF6-F820DD6DEC8C,55ea513d-3382-4788-ba93-80585a59b1ae,A3301850210980021001251,2023年农村饮用水达标提标项目-衬塑管及配件采购（一标）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=44125298-B8C5-451D-ABF6-F820DD6DEC8C&tenderID=55ea513d-3382-4788-ba93-80585a59b1ae&ModuleID=486,,0,林水项目,3
22F78790-EF87-478A-9EFF-9220FFC048BD,3DC56646-B27F-4DAE-A219-2B60DA0F347B,A3301850210507868001211,苕溪两岸城区段综合整治及配套设施提升工程—衣锦街（苕溪南街-天目路）综合整治工程总承包（EPC)项目监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=22F78790-EF87-478A-9EFF-9220FFC048BD&tenderID=3DC56646-B27F-4DAE-A219-2B60DA0F347B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=22F78790-EF87-478A-9EFF-9220FFC048BD,1,监理项目,17
CE96AEC0-7A4B-4CAB-B0AB-504A3DA762EA,14c0570d-06cd-4c8b-a905-a9f48987d756,A3301820190280030001231,建德市高品质“四好农村路”2023年县道病危桥改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CE96AEC0-7A4B-4CAB-B0AB-504A3DA762EA&tenderID=14c0570d-06cd-4c8b-a905-a9f48987d756&ModuleID=486,,2,交通项目,14
85CE077F-F2C0-4F61-A89E-7A8146CA7514,CEB087C0-6E4B-460B-BCA9-B75B0434774A,A3301010060507784001211,天城单元JG0903-64地块9班幼儿园设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=85CE077F-F2C0-4F61-A89E-7A8146CA7514&tenderID=CEB087C0-6E4B-460B-BCA9-B75B0434774A&ModuleID=486,,0,勘察设计,10
A53029B5-C42C-4B76-968B-1AADF48368CF,77C4356E-C6E6-4E24-B55B-B56BC972B6ED,A3301131280507518001211,杭政储出[2023]13号地块开发项目工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A53029B5-C42C-4B76-968B-1AADF48368CF&tenderID=77C4356E-C6E6-4E24-B55B-B56BC972B6ED&ModuleID=486,,0,建设工程,6
93261A93-A1C0-4902-BB23-56EDEC4EA642,77C4356E-C6E6-4E24-B55B-B56BC972B6ED,A3301131280507518001211,杭政储出[2023]13号地块开发项目工程总承包（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=93261A93-A1C0-4902-BB23-56EDEC4EA642&tenderID=77C4356E-C6E6-4E24-B55B-B56BC972B6ED&ModuleID=486,,0,建设工程,6
8FF879F7-5FF9-4DDB-B959-1D7FD5F9C2BE,79c24511-e7a4-4225-ae00-f49a5a25ef22,A3301080120190011001291,平晖府项目前期物业管理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8FF879F7-5FF9-4DDB-B959-1D7FD5F9C2BE&tenderID=79c24511-e7a4-4225-ae00-f49a5a25ef22&ModuleID=486,,0,物业项目,5
5F1D2E15-3FB5-45CA-9558-68FE95A1DA7E,47DA9E9E-C221-4986-8D6B-7DF66BF6659D,A3301100140507777001211,南湖健康谷一期新建项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5F1D2E15-3FB5-45CA-9558-68FE95A1DA7E&tenderID=47DA9E9E-C221-4986-8D6B-7DF66BF6659D&ModuleID=486,,0,勘察设计,5
00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0,C1482AA2-91B0-4A47-AE82-FA4FB2555C8D,A3301100140507809001211,良渚文化艺术走廊综合整治项目一期监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0&tenderID=C1482AA2-91B0-4A47-AE82-FA4FB2555C8D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=00504E14-0B2F-42D0-A6B2-3C6F73F9BCA0,1,监理项目,53
ECF0C478-EE56-4729-9A41-3B230F182652,8403C711-ADCE-40BC-BC26-C09FDCACD370,A3301100140507018001211,良渚新城第三幼儿园建设项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=ECF0C478-EE56-4729-9A41-3B230F182652&tenderID=8403C711-ADCE-40BC-BC26-C09FDCACD370&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=ECF0C478-EE56-4729-9A41-3B230F182652,1,施工项目,268
8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC,06DC9855-B0B5-4082-8AC0-FDFD35D0674B,A3301090130507772001221,朱凤标故居周边配套设施提升项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC&tenderID=06DC9855-B0B5-4082-8AC0-FDFD35D0674B&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=8D3CC5CC-B85C-4A6A-B02E-A24918FC9CEC,1,施工项目,1904
53C33941-D7FD-4C81-A3C6-5F68F6CDEC9A,71ebaa63-60d1-436e-bb6b-5424332946b5,A3301850210180018001211,清凉峰镇杨溪村综合提升改造工程-未来乡村及历史文化村落项目（EPC）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=53C33941-D7FD-4C81-A3C6-5F68F6CDEC9A&tenderID=71ebaa63-60d1-436e-bb6b-5424332946b5&ModuleID=486,,0,建设工程,7
CBAB60F8-674C-4D4B-B22C-5FD459C42371,CEB087C0-6E4B-460B-BCA9-B75B0434774A,A3301010060507784001211,天城单元JG0903-64地块9班幼儿园设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CBAB60F8-674C-4D4B-B22C-5FD459C42371&tenderID=CEB087C0-6E4B-460B-BCA9-B75B0434774A&ModuleID=486,,0,勘察设计,10
81431FCA-460A-4359-91D6-18153D9C982E,14c0570d-06cd-4c8b-a905-a9f48987d756,A3301820190280030001231,建德市高品质“四好农村路”2023年县道病危桥改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=81431FCA-460A-4359-91D6-18153D9C982E&tenderID=14c0570d-06cd-4c8b-a905-a9f48987d756&ModuleID=486,,2,交通项目,14
60702971-3BE6-4AF8-A006-9B023F722BBB,02DB4120-FF83-4D9A-A7C2-467B12DAD713,A3301090130507760001221,学工路（三围横河至群开线）工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=60702971-3BE6-4AF8-A006-9B023F722BBB&tenderID=02DB4120-FF83-4D9A-A7C2-467B12DAD713&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=60702971-3BE6-4AF8-A006-9B023F722BBB,1,施工项目,528
5A0203AD-98B3-4147-927C-29249116D997,BF16ECAD-2208-4FC4-871C-AB7FB3FFD5D8,A3301270160507816001211,淳政工出【2023】5号大柘坞B14地块标准厂房建设工程（监理）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5A0203AD-98B3-4147-927C-29249116D997&tenderID=BF16ECAD-2208-4FC4-871C-AB7FB3FFD5D8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=5A0203AD-98B3-4147-927C-29249116D997,1,监理项目,33
C802D94A-74FA-4CCB-9C2D-892A7518BD37,FF08B6F2-4C31-49E8-847B-7839358AB7DA,A3301090130507726001211,新街街道南站XSCQ1802-29地块共有产权房建设项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=C802D94A-74FA-4CCB-9C2D-892A7518BD37&tenderID=FF08B6F2-4C31-49E8-847B-7839358AB7DA&ModuleID=486,,0,建设工程,8
FAD2514A-D17C-4C41-97C5-A1266AD10058,951f5747-e362-41d3-be56-c0fb456d3c5c,A3301010060280121001231,下沙港疏港道路工程施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FAD2514A-D17C-4C41-97C5-A1266AD10058&tenderID=951f5747-e362-41d3-be56-c0fb456d3c5c&ModuleID=486,,2,交通项目,12
2086B3C4-5E77-45C2-B8BC-BFB6D662C1B6,951f5747-e362-41d3-be56-c0fb456d3c5c,A3301010060280121001231,下沙港疏港道路工程施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2086B3C4-5E77-45C2-B8BC-BFB6D662C1B6&tenderID=951f5747-e362-41d3-be56-c0fb456d3c5c&ModuleID=486,,2,交通项目,12
CDD438B2-9F92-4BEE-A32D-D6F12BA5ECF9,FF08B6F2-4C31-49E8-847B-7839358AB7DA,A3301090130507726001211,新街街道南站XSCQ1802-29地块共有产权房建设项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CDD438B2-9F92-4BEE-A32D-D6F12BA5ECF9&tenderID=FF08B6F2-4C31-49E8-847B-7839358AB7DA&ModuleID=486,,0,建设工程,8
343934A3-38D6-4322-8B56-8A2A0C4FED9F,F6261584-198F-4F03-A986-C574994E7388,A3301220150507762001221,桐庐县汽车城配套道路工程（龙潭路段）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=343934A3-38D6-4322-8B56-8A2A0C4FED9F&tenderID=F6261584-198F-4F03-A986-C574994E7388&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=343934A3-38D6-4322-8B56-8A2A0C4FED9F,1,施工项目,232
49452697-76E1-4EB4-9A7D-43FFA807C931,0A7F4AA5-27BF-4B2D-9B5A-4470A2FDAEA7,A3301300180507795001221,市政井盖提升及路面修复工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=49452697-76E1-4EB4-9A7D-43FFA807C931&tenderID=0A7F4AA5-27BF-4B2D-9B5A-4470A2FDAEA7&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=49452697-76E1-4EB4-9A7D-43FFA807C931,1,施工项目,808
EA06A518-B3B5-4C02-AEC1-771D6F22DCBA,602E5F5B-AEDD-4E6E-9C62-4305D5615125,A3301300180507687001221,泵闸站等设施提升改造工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EA06A518-B3B5-4C02-AEC1-771D6F22DCBA&tenderID=602E5F5B-AEDD-4E6E-9C62-4305D5615125&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EA06A518-B3B5-4C02-AEC1-771D6F22DCBA,1,施工项目,1221
734EEBE0-27EA-4672-A4B1-9BE459466E1D,139FD6BD-306D-4CEB-846C-64B8200247F8,A3301820190507788001211,建德市殡仪馆（陵园）迁建工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=734EEBE0-27EA-4672-A4B1-9BE459466E1D&tenderID=139FD6BD-306D-4CEB-846C-64B8200247F8&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=734EEBE0-27EA-4672-A4B1-9BE459466E1D,1,监理项目,46
D343AEE4-66AE-44D4-94BA-34CE38BB751F,F3E21E90-B1FD-49A6-B511-30045C6091E0,A3301100140507473001221,联胜路新建段工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D343AEE4-66AE-44D4-94BA-34CE38BB751F&tenderID=F3E21E90-B1FD-49A6-B511-30045C6091E0&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D343AEE4-66AE-44D4-94BA-34CE38BB751F,1,施工项目,1313
20ED1466-F4C7-4462-B819-48F9B171F86B,56B01DE9-A281-486B-8DFC-151C3A264A77,A3301100140507751001211,百丈镇美丽乡村 1510 示范村建设项目（二期）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=20ED1466-F4C7-4462-B819-48F9B171F86B&tenderID=56B01DE9-A281-486B-8DFC-151C3A264A77&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=20ED1466-F4C7-4462-B819-48F9B171F86B,1,施工项目,238
2078F74A-8C98-4070-A5B2-818BD9DBD9E8,12D8E0AF-1D14-41A3-B945-79F7DE75E06D,A3301131280507844001211,崇贤街道横泾桥区块安置房B区块项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2078F74A-8C98-4070-A5B2-818BD9DBD9E8&tenderID=12D8E0AF-1D14-41A3-B945-79F7DE75E06D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2078F74A-8C98-4070-A5B2-818BD9DBD9E8,1,施工项目,400
3CE75917-1813-4367-86CC-F45B954DF11B,BE2C556B-7C2C-436C-8E15-50CEFE157D65,A3301090130507673001261,萧山经济技术开发区综合服务大楼改造-空调工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3CE75917-1813-4367-86CC-F45B954DF11B&tenderID=BE2C556B-7C2C-436C-8E15-50CEFE157D65&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3CE75917-1813-4367-86CC-F45B954DF11B,1,施工项目,37
3F58B84D-7F6A-4032-BDB4-6456BF622F06,7a2d6164-4c56-4c20-859a-2273b31ace36,A3301850210980022001251,2023年农村饮用水达标提标项目-球墨铸铁管及配件采购（一标）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3F58B84D-7F6A-4032-BDB4-6456BF622F06&tenderID=7a2d6164-4c56-4c20-859a-2273b31ace36&ModuleID=486,,0,林水项目,4
31BC46FC-49E9-422B-8988-52A853F76855,30DB6A76-D4BE-4EB6-8D96-D936C67F8F81,A3301220150507818001221,G320沪瑞线桐庐东兴路平改立（城市之芯节点改造）工程二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=31BC46FC-49E9-422B-8988-52A853F76855&tenderID=30DB6A76-D4BE-4EB6-8D96-D936C67F8F81&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=31BC46FC-49E9-422B-8988-52A853F76855,1,施工项目,1048
