id,tenderid,项目编号,项目名称,开标网址,参数抽取网址,参数抽取类型,project_type,投标单位数量,开标时间
7440D41E-1D58-42D9-93BA-680328283306,AC66E9FD-B3D2-4A2B-970C-BD3ACD8741A9,A3301010060508506001211,杭州花港望境酒店提升改造工程设计采购施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7440D41E-1D58-42D9-93BA-680328283306&tenderID=AC66E9FD-B3D2-4A2B-970C-BD3ACD8741A9&ModuleID=486,,0,建设工程,7,2023/10/24 12:00
5BA47999-2657-487D-8438-600F435DE352,3DEE890D-832B-44EF-8D58-87ACD527CD2F,A3301131280508555001211,塘栖镇枇杷园区块安置房二期,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5BA47999-2657-487D-8438-600F435DE352&tenderID=3DEE890D-832B-44EF-8D58-87ACD527CD2F&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=5BA47999-2657-487D-8438-600F435DE352,1,施工项目,62,2023/10/23 14:00
95ECC303-369A-41C3-BF73-859F76C0E717,40338FFC-7C73-4F54-A51C-578B0F09E3F1,A3301060110508720001211,小和山单元XH1403-14  地块公共租赁住房项目EPC总承包监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=95ECC303-369A-41C3-BF73-859F76C0E717&tenderID=40338FFC-7C73-4F54-A51C-578B0F09E3F1&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=95ECC303-369A-41C3-BF73-859F76C0E717,1,监理项目,88,2023/10/23 9:00
73BF963C-997E-4407-9351-71CD089B82B0,A7D545FA-D9FA-4472-9AA3-6B50B5890614,A3301010060CS5499001211,这是一条测试数据-设计后审1020,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=73BF963C-997E-4407-9351-71CD089B82B0&tenderID=A7D545FA-D9FA-4472-9AA3-6B50B5890614&ModuleID=486,,0,勘察设计,4,2023/10/20 16:40
DEC1FBC0-4CE1-458E-80AE-76138C2EE09F,ecdb688b-df4a-4e8a-905e-1df9da063069,A3301090130280025001231,2023年度交通养护建设计划施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=DEC1FBC0-4CE1-458E-80AE-76138C2EE09F&tenderID=ecdb688b-df4a-4e8a-905e-1df9da063069&ModuleID=486,,0,交通项目,5,2023/10/20 14:00
467CBCC3-E683-4A3C-888D-55E4BB556E72,456EAB8E-9A57-4E77-9314-39D5E0B2BAC1,A3301110200508725001311,杭政储出[2023]2号项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=467CBCC3-E683-4A3C-888D-55E4BB556E72&tenderID=456EAB8E-9A57-4E77-9314-39D5E0B2BAC1&ModuleID=486,,0,勘察设计,4,2023/10/20 14:00
FE0D91DA-7D71-4B7D-96E4-3AE38E735718,7A2A7B4E-CF91-4ADC-B62D-763E61614274,A3301010060508580001221,之江路西段提升改造工程（绕城高速-江涵路东侧）设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FE0D91DA-7D71-4B7D-96E4-3AE38E735718&tenderID=7A2A7B4E-CF91-4ADC-B62D-763E61614274&ModuleID=486,,0,勘察设计,12,2023/10/20 12:00
E1D9A897-A296-4A72-9BD1-B7AAA548CB94,3A766C63-4731-4261-BFB3-05730D5A55B3,A3301060110508612001211,双浦单元A33-B24(1)地块36班中学设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E1D9A897-A296-4A72-9BD1-B7AAA548CB94&tenderID=3A766C63-4731-4261-BFB3-05730D5A55B3&ModuleID=486,,0,勘察设计,26,2023/10/20 12:00
23FDBFA0-7F16-4238-94ED-9860F81A6B37,DAD552DF-FF19-4271-A150-A8AD81F4056A,A3301131280508294001211,临平星桥天元产业园六号地块项目设计采购施工(EPC)工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=23FDBFA0-7F16-4238-94ED-9860F81A6B37&tenderID=DAD552DF-FF19-4271-A150-A8AD81F4056A&ModuleID=486,,0,建设工程,5,2023/10/20 12:00
AE5984E3-7C45-4D35-A613-A522055D3E2E,EADF85CD-E297-4D18-B6FF-B042A538091C,A3301020070508705001211,人才公寓（巨化宾馆）改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AE5984E3-7C45-4D35-A613-A522055D3E2E&tenderID=EADF85CD-E297-4D18-B6FF-B042A538091C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AE5984E3-7C45-4D35-A613-A522055D3E2E,1,施工项目,1860,2023/10/20 9:30
AB547EFF-3964-4766-9314-B92D7C5CD5DF,C4EF2DC5-2456-43BD-90AD-97C2A5C46B57,A3301100140508591001211,良渚石桥中心粮库监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=AB547EFF-3964-4766-9314-B92D7C5CD5DF&tenderID=C4EF2DC5-2456-43BD-90AD-97C2A5C46B57&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=AB547EFF-3964-4766-9314-B92D7C5CD5DF,1,监理项目,40,2023/10/20 9:30
A8487909-E527-408C-A078-4C9D92F65915,D255551F-8812-4999-92F5-5BE5A539CAAB,A3301300180508648001211,七格幸福家园老旧小区改造提升工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A8487909-E527-408C-A078-4C9D92F65915&tenderID=D255551F-8812-4999-92F5-5BE5A539CAAB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=A8487909-E527-408C-A078-4C9D92F65915,1,施工项目,75,2023/10/20 9:30
42C77ED8-7882-44C8-B1AA-2B3E936F98B5,2042CD2D-7626-44E3-B99D-7B71D6981FD2,A3301010060520047001221,三里亭单元规划艮山支五路（艮山支一路-艮山支三路）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=42C77ED8-7882-44C8-B1AA-2B3E936F98B5&tenderID=2042CD2D-7626-44E3-B99D-7B71D6981FD2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=42C77ED8-7882-44C8-B1AA-2B3E936F98B5,1,施工项目,313,2023/10/20 9:30
1B72FE3C-8539-493D-93E4-C048D670B92A,02abcd92-bce3-4ba3-9fee-e606af65cef1,A3301080120190013001291,朗拾滨屿府前期物业管理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1B72FE3C-8539-493D-93E4-C048D670B92A&tenderID=02abcd92-bce3-4ba3-9fee-e606af65cef1&ModuleID=486,,0,物业项目,6,2023/10/20 9:30
25227092-A9E4-49B5-B51F-45F408F040EC,8CCE977F-95D9-4637-9802-8C80D57D24D1,A3301090130508584001211,杭州万丰凯豪酒店有限公司(首旅南苑凯豪酒店) 内装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=25227092-A9E4-49B5-B51F-45F408F040EC&tenderID=8CCE977F-95D9-4637-9802-8C80D57D24D1&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=25227092-A9E4-49B5-B51F-45F408F040EC,1,施工项目,1054,2023/10/20 9:15
00E3FF6F-C31A-4065-A74F-E65362096FC2,BCC59B38-DC5B-4BB4-A53B-DAAE0C9AB2DB,A3301060110508714001211,阳光星洲未来社区、阳光社区高教新村老旧小区提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=00E3FF6F-C31A-4065-A74F-E65362096FC2&tenderID=BCC59B38-DC5B-4BB4-A53B-DAAE0C9AB2DB&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=00E3FF6F-C31A-4065-A74F-E65362096FC2,1,施工项目,42,2023/10/20 9:15
0AE091DA-B666-48BD-8ED7-A578F8A4D222,9df7bab0-1dea-4fa6-a34e-3be7a07c0f6b,A3301090130280022001231,萧山区2023年度交通养护建设项目路面大中修、桥头跳车和边沟修复工程二标,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=0AE091DA-B666-48BD-8ED7-A578F8A4D222&tenderID=9df7bab0-1dea-4fa6-a34e-3be7a07c0f6b&ModuleID=486,,2,交通项目,59,2023/10/20 9:00
3D3F3542-70A3-46B0-B878-2C5BC98B069A,D044AE8C-D608-48AC-98D3-3D0A5ABD8F7D,A3301270160508685001211,淳政工出[2023]19号淳安国储林一期（第二批）威坪茶产业加工园项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=3D3F3542-70A3-46B0-B878-2C5BC98B069A&tenderID=D044AE8C-D608-48AC-98D3-3D0A5ABD8F7D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=3D3F3542-70A3-46B0-B878-2C5BC98B069A,1,施工项目,1104,2023/10/20 8:45
20594AB0-F07A-459E-8659-8BA5DE47F3EC,ecdb688b-df4a-4e8a-905e-1df9da063069,A3301090130280025001231,2023年度交通养护建设计划施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=20594AB0-F07A-459E-8659-8BA5DE47F3EC&tenderID=ecdb688b-df4a-4e8a-905e-1df9da063069&ModuleID=486,,0,交通项目,5,2023/10/20 14:00
26DD32FB-0585-4647-9514-84B8A41CD808,86B228B7-C879-487E-9F7D-C1453FEA2A6E,A3301300180508680001211,临江安置房配套幼儿园工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=26DD32FB-0585-4647-9514-84B8A41CD808&tenderID=86B228B7-C879-487E-9F7D-C1453FEA2A6E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=26DD32FB-0585-4647-9514-84B8A41CD808,1,施工项目,336,2023/10/19 14:30
F4081723-A401-4BA9-A053-6C31B11AE65B,43a54b2b-c5bb-4eb4-bad8-88559c60de3c,A3301090130280017001231,萧山区义桥镇2023年度高水平建设“四好农村路”工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=F4081723-A401-4BA9-A053-6C31B11AE65B&tenderID=43a54b2b-c5bb-4eb4-bad8-88559c60de3c&ModuleID=486,,2,交通项目,194,2023/10/19 14:00
EE2B8CE3-FC22-483C-AB85-DEEB8CA0F3ED,0DEF1412-E783-4B09-BCF0-49B10284CD1D,A3301020070508654001211,杭州市数字商贸城单元JG1807-R22-07地块18班幼儿园,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EE2B8CE3-FC22-483C-AB85-DEEB8CA0F3ED&tenderID=0DEF1412-E783-4B09-BCF0-49B10284CD1D&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=EE2B8CE3-FC22-483C-AB85-DEEB8CA0F3ED,1,施工项目,487,2023/10/19 14:00
EBEFE7C7-18B7-4512-902E-E64BD8DBF796,7A2A7B4E-CF91-4ADC-B62D-763E61614274,A3301010060508580001221,之江路西段提升改造工程（绕城高速-江涵路东侧）设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=EBEFE7C7-18B7-4512-902E-E64BD8DBF796&tenderID=7A2A7B4E-CF91-4ADC-B62D-763E61614274&ModuleID=486,,0,勘察设计,12,2023/10/20 12:00
B3F2559E-5157-4D96-A3DC-2CB127DB8DAA,DAD552DF-FF19-4271-A150-A8AD81F4056A,A3301131280508294001211,临平星桥天元产业园六号地块项目设计采购施工(EPC)工程总承包项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=B3F2559E-5157-4D96-A3DC-2CB127DB8DAA&tenderID=DAD552DF-FF19-4271-A150-A8AD81F4056A&ModuleID=486,,0,建设工程,5,2023/10/20 12:00
A1978496-6941-4015-9575-1ED3E9945469,3A766C63-4731-4261-BFB3-05730D5A55B3,A3301060110508612001211,双浦单元A33-B24(1)地块36班中学设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=A1978496-6941-4015-9575-1ED3E9945469&tenderID=3A766C63-4731-4261-BFB3-05730D5A55B3&ModuleID=486,,0,勘察设计,26,2023/10/20 12:00
5E4CAD78-76AB-48B5-94CA-32643A75C404,4CA4E53C-DB5F-44D7-8806-067182B50074,A3301060110508688001211,小和山单元XH1403-08地块共有产权房监理项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5E4CAD78-76AB-48B5-94CA-32643A75C404&tenderID=4CA4E53C-DB5F-44D7-8806-067182B50074&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=5E4CAD78-76AB-48B5-94CA-32643A75C404,1,监理项目,69,2023/10/19 14:00
01AC7F24-E9C7-44C8-AD36-89078FA3A0FE,FB132760-9AEC-4F0B-AF5F-D6D59ECADC34,A3301131280508677001211,临平新城联胜公租房二期监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=01AC7F24-E9C7-44C8-AD36-89078FA3A0FE&tenderID=FB132760-9AEC-4F0B-AF5F-D6D59ECADC34&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=01AC7F24-E9C7-44C8-AD36-89078FA3A0FE,1,监理项目,122,2023/10/19 14:00
E177DBC7-2D6E-46E7-A737-D71591300C94,2A92EFC3-1BAB-4F87-94B2-2DFE6C73F2FE,A3301110200508348001211,春江第三小学新建工程设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E177DBC7-2D6E-46E7-A737-D71591300C94&tenderID=2A92EFC3-1BAB-4F87-94B2-2DFE6C73F2FE&ModuleID=486,,0,勘察设计,24,2023/10/19 13:30
FA8CE9BD-FFDB-4CC1-B908-C1821277C83C,81374EA1-F811-427F-A80D-D29C12BF076D,A3301050100507916001211,桃源单元R21-04地块共有产权房及R22-01地块配套幼儿园项目设计-采购-施工（EPC）总承包,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FA8CE9BD-FFDB-4CC1-B908-C1821277C83C&tenderID=81374EA1-F811-427F-A80D-D29C12BF076D&ModuleID=486,,0,建设工程,5,2023/10/19 12:30
58FBB8C7-16F3-4333-A5B7-572C496CD010,7201409B-1A6B-472D-BE4D-EBAA102F75B2,A3301300180508164001211,江东二路南侧市级公租房项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=58FBB8C7-16F3-4333-A5B7-572C496CD010&tenderID=7201409B-1A6B-472D-BE4D-EBAA102F75B2&ModuleID=486,,0,建设工程,10,2023/10/19 11:00
E40C49FB-E168-478F-AB3A-F07004B6BB0D,8426751E-1B27-4F77-9005-168311B44C04,A3301020070508628001211,杭州市数字商贸城单元JG1807-R22-07地块18班幼儿园监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=E40C49FB-E168-478F-AB3A-F07004B6BB0D&tenderID=8426751E-1B27-4F77-9005-168311B44C04&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=E40C49FB-E168-478F-AB3A-F07004B6BB0D,1,监理项目,35,2023/10/19 9:30
D1A1C2D9-1A46-4C9A-91A2-E2D74A906E1F,e6091b0f-3999-4e91-be0f-587ab01b351c,A3301100140980038001251,余杭区仓前街道重点河道清淤疏浚工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D1A1C2D9-1A46-4C9A-91A2-E2D74A906E1F&tenderID=e6091b0f-3999-4e91-be0f-587ab01b351c&ModuleID=486,,2,林水项目,686,2023/10/19 9:30
940B7822-5A7C-467A-B684-82C796923823,05FBAE04-F3A5-45F1-848A-EC528B285BAC,A3301220150508693001221,凤栖蓝领公寓配套道路工程监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=940B7822-5A7C-467A-B684-82C796923823&tenderID=05FBAE04-F3A5-45F1-848A-EC528B285BAC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=940B7822-5A7C-467A-B684-82C796923823,1,监理项目,39,2023/10/19 9:30
798EDA34-5890-443A-B667-C78DDA6B34CD,8899494A-00EB-4127-B879-C22A8365025C,A3301100140508681001211,杭州余杭渔公桥股份经济合作社配套用房项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=798EDA34-5890-443A-B667-C78DDA6B34CD&tenderID=8899494A-00EB-4127-B879-C22A8365025C&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=798EDA34-5890-443A-B667-C78DDA6B34CD,1,施工项目,154,2023/10/19 9:30
2CEB183F-FB64-47FB-A37F-5302DAB04A34,4CD318E5-5EF8-4293-B3F5-1C9D804BFD4E,A3301010060520048001211,景芳三堡单元JG1207-25地块文化综合设施及部分历史遗存改造利用工程（A楼5～7层及地下一层装修工程）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2CEB183F-FB64-47FB-A37F-5302DAB04A34&tenderID=4CD318E5-5EF8-4293-B3F5-1C9D804BFD4E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2CEB183F-FB64-47FB-A37F-5302DAB04A34,1,施工项目,261,2023/10/19 9:30
FCB1D688-AFD8-4F6A-8432-092E06F52C6F,94029AD6-F473-4F15-A4A3-90AA6041F12E,A3301080120508736001211,长江单元小学及幼儿园项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=FCB1D688-AFD8-4F6A-8432-092E06F52C6F&tenderID=94029AD6-F473-4F15-A4A3-90AA6041F12E&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=FCB1D688-AFD8-4F6A-8432-092E06F52C6F,1,施工项目,297,2023/10/19 9:15
87742497-9EA7-44A7-90A8-FDC18827A8D9,43a54b2b-c5bb-4eb4-bad8-88559c60de3c,A3301090130280017001231,萧山区义桥镇2023年度高水平建设“四好农村路”工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=87742497-9EA7-44A7-90A8-FDC18827A8D9&tenderID=43a54b2b-c5bb-4eb4-bad8-88559c60de3c&ModuleID=486,,2,交通项目,194,2023/10/19 14:00
D536B127-C3F4-47FC-A638-0E3C0FEC17CE,268b12ed-60ec-404a-a643-a89e706ea55a,A3301220150980054001251,桐庐城乡供水一体化管网提升改造工程（一期）—城市扩网及部分农饮水改造项目（设备采购）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D536B127-C3F4-47FC-A638-0E3C0FEC17CE&tenderID=268b12ed-60ec-404a-a643-a89e706ea55a&ModuleID=486,,0,林水项目,14,2023/10/19 9:00
97F1FB0B-C515-4659-B3F2-EB038716EC9F,d273850f-381b-4477-ae8e-52018c3e38f7,A3301090130280023001231,萧山区2023年度交通养护建设项目路面大中修、桥头跳车和边沟修复工程一标,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=97F1FB0B-C515-4659-B3F2-EB038716EC9F&tenderID=d273850f-381b-4477-ae8e-52018c3e38f7&ModuleID=486,,2,交通项目,60,2023/10/19 9:00
953389DB-DE57-4A9A-AE1B-C608BF4FE4AF,A409F4F0-B7C8-4CC9-A67F-07980E4E25A3,A3301060110508615001261,2023年河山街、灯彩街等迎亚运市政道路交警交通智能设施提升改造项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=953389DB-DE57-4A9A-AE1B-C608BF4FE4AF&tenderID=A409F4F0-B7C8-4CC9-A67F-07980E4E25A3&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=953389DB-DE57-4A9A-AE1B-C608BF4FE4AF,1,施工项目,45,2023/10/19 9:00
76A6398A-963D-427F-8D4A-29DA174EA3BA,00448217-2D9A-4C7D-A10A-8608BA4FDB19,A3301060110508667001211,凤凰谷单元XH1902-A31-98地块项目围墙及场地平整工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=76A6398A-963D-427F-8D4A-29DA174EA3BA&tenderID=00448217-2D9A-4C7D-A10A-8608BA4FDB19&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=76A6398A-963D-427F-8D4A-29DA174EA3BA,1,施工项目,1013,2023/10/19 9:00
51C1AF95-3C2E-43E0-9147-21D1E3DB1300,2FC21328-CF94-4367-86DE-3A4227994242,A3301110200508684001291,中国兵器装备集团杭州疗养院富春国际康复颐养中心建设项目装修工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=51C1AF95-3C2E-43E0-9147-21D1E3DB1300&tenderID=2FC21328-CF94-4367-86DE-3A4227994242&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=51C1AF95-3C2E-43E0-9147-21D1E3DB1300,1,施工项目,240,2023/10/19 9:00
1A1A960A-1DE8-4775-8536-743F9C10524D,38F85591-6E34-4DB7-8AD3-845E2D607F14,A3301010060520041001221,四堡七堡单元七普路(七华路-月杨路)道路工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1A1A960A-1DE8-4775-8536-743F9C10524D&tenderID=38F85591-6E34-4DB7-8AD3-845E2D607F14&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=1A1A960A-1DE8-4775-8536-743F9C10524D,1,施工项目,180,2023/10/19 9:00
6C8E7BE5-EF34-4FFA-AFFC-483C7A7DD4D2,3AEB2040-7F86-4B11-95A2-1D292FCDF748,A3301270160508642001221,健康产业园康辉路东侧边坡土石方工程,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6C8E7BE5-EF34-4FFA-AFFC-483C7A7DD4D2&tenderID=3AEB2040-7F86-4B11-95A2-1D292FCDF748&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=6C8E7BE5-EF34-4FFA-AFFC-483C7A7DD4D2,1,施工项目,747,2023/10/19 8:45
34902990-EF44-43AF-83A6-611528C1AF35,2C5B44E0-86D1-4077-9D50-C8C47F668F59,A3301270160508640001221,左口乡中药材基地建设项目---左口乡方家村黄精中药材基地建设,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=34902990-EF44-43AF-83A6-611528C1AF35&tenderID=2C5B44E0-86D1-4077-9D50-C8C47F668F59&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=34902990-EF44-43AF-83A6-611528C1AF35,1,施工项目,242,2023/10/19 8:45
7B697E69-C635-4E43-8497-A7D553077338,7201409B-1A6B-472D-BE4D-EBAA102F75B2,A3301300180508164001211,江东二路南侧市级公租房项目全过程工程咨询,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=7B697E69-C635-4E43-8497-A7D553077338&tenderID=7201409B-1A6B-472D-BE4D-EBAA102F75B2&ModuleID=486,,0,建设工程,10,2023/10/19 11:00
D4BF785F-2CCD-44F2-9D66-FF01D5F60D2D,5C75753E-D53D-46DC-A24A-F2A4AC09BF85,A3301020070508639001211,石桥单元XC0805-R21-11地块公共租赁用房,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=D4BF785F-2CCD-44F2-9D66-FF01D5F60D2D&tenderID=5C75753E-D53D-46DC-A24A-F2A4AC09BF85&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=D4BF785F-2CCD-44F2-9D66-FF01D5F60D2D,1,施工项目,96,2023/10/18 14:00
CEFE93B5-35E9-4EE9-AE74-ECE79BD4AE15,2B0BBD88-7312-485C-8244-2F30CE9350AC,A3301090130508572001211,新街五小新建项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=CEFE93B5-35E9-4EE9-AE74-ECE79BD4AE15&tenderID=2B0BBD88-7312-485C-8244-2F30CE9350AC&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=CEFE93B5-35E9-4EE9-AE74-ECE79BD4AE15,1,施工项目,716,2023/10/18 14:00
5C26F6CF-023A-4554-80DF-DF6286E84073,CA0904DF-6E81-496B-BCA8-9D9E6CEB7EC7,A3301090130508450001211,盈丰街道社区卫生服务中心新建项目方案设计、初步设计、施工图设计及后续服务,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=5C26F6CF-023A-4554-80DF-DF6286E84073&tenderID=CA0904DF-6E81-496B-BCA8-9D9E6CEB7EC7&ModuleID=486,,0,勘察设计,7,2023/10/18 14:00
2EEBF283-7DE2-4C2C-8CC2-85268EB8DFEA,15DB1008-6FE1-4A85-91BD-37EA00ABD5E2,A3301010060520042001221,主城区老旧污水管道有机更新（一期）,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=2EEBF283-7DE2-4C2C-8CC2-85268EB8DFEA&tenderID=15DB1008-6FE1-4A85-91BD-37EA00ABD5E2&ModuleID=486,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/OpenParamInfo?openRecordListID=2EEBF283-7DE2-4C2C-8CC2-85268EB8DFEA,1,施工项目,35,2023/10/18 14:00
1A810A1E-F455-4AA4-84C2-0E6063EF28C8,667BBEEB-C846-42B5-9B65-47A8860E49AE,A3301010060508579001221,之江路西段提升改造工程（绕城高速-江涵路东侧）勘察,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=1A810A1E-F455-4AA4-84C2-0E6063EF28C8&tenderID=667BBEEB-C846-42B5-9B65-47A8860E49AE&ModuleID=486,,0,勘察设计,9,2023/10/18 13:30
713EEF07-F5A5-438C-A154-7AC42A810D14,442820D3-DC94-43A9-B6FA-94CAB8C7AB5C,A3301850210508429001211,临安01-ZX-10地块新建电信大楼及办公楼设计项目,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=713EEF07-F5A5-438C-A154-7AC42A810D14&tenderID=442820D3-DC94-43A9-B6FA-94CAB8C7AB5C&ModuleID=486,,0,勘察设计,8,2023/10/18 13:00
6943E2EF-48DB-4282-BEAE-87B28A11E8D9,6dee64c8-4351-4b4d-ab18-70330053256a,A3301020070506596001212,杭州市数字商贸城单元 JG1803-A33-10地块 36 班小学兼社会停车场项目设计,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=6943E2EF-48DB-4282-BEAE-87B28A11E8D9&tenderID=6dee64c8-4351-4b4d-ab18-70330053256a&ModuleID=486,,0,勘察设计,15,2023/10/18 12:00
4D65386E-6E5F-4E21-8A20-D27DF7175A2F,bf974a5f-2492-4f2d-91be-52a521a3b744,A3301090130280019001231,彩虹快速路东延工程施工监理,https://ggzy.hzctc.hangzhou.gov.cn/OpenBidRecord/Index?id=4D65386E-6E5F-4E21-8A20-D27DF7175A2F&tenderID=bf974a5f-2492-4f2d-91be-52a521a3b744&ModuleID=486,,2,交通项目,54,2023/10/18 12:00
